"","LTQ_HeLaCE12_TCS_Fraction01","LTQ_HeLaCE12_TCS_Fraction02","LTQ_HeLaCE12_TCS_Fraction03","LTQ_HeLaCE12_TCS_Fraction04","LTQ_HeLaCE12_TCS_Fraction05","LTQ_HeLaCE12_TCS_Fraction06","LTQ_HeLaCE12_TCS_Fraction07","LTQ_HeLaCE12_TCS_Fraction08","LTQ_HeLaCE12_TCS_Fraction09","LTQ_HeLaCE12_TCS_Fraction10","LTQ_HeLaCE12_TCS_Fraction11","LTQ_HeLaCE12_TCS_Fraction12","LTQ_HeLaCE12_TCS_Fraction13","LTQ_HeLaCE12_TCS_Fraction14","LTQ_HeLaCE12_TCS_Fraction15","LTQ_HeLaCE12_TCS_Fraction16","LTQ_HeLaCE12_TCS_Fraction17","LTQ_HeLaCE12_TCS_Fraction18","LTQ_HeLaCE12_TCS_Fraction19","LTQ_HeLaCE12_TCS_Fraction20","LTQ_HeLaCE12_TCS_Fraction21","LTQ_HeLaCE12_TCS_Fraction22","LTQ_HeLaCE12_TCS_Fraction23","LTQ_HeLaCE12_TCS_Fraction24","LTQ_HeLaCE12_TCS_Fraction25","LTQ_HeLaCE12_TCS_Fraction26","LTQ_HeLaCE12_TCS_Fraction27","LTQ_HeLaCE12_TCS_Fraction28","LTQ_HeLaCE12_TCS_Fraction29","LTQ_HeLaCE12_TCS_Fraction30","LTQ_HeLaCE12_TCS_Fraction31","LTQ_HeLaCE12_TCS_Fraction32","LTQ_HeLaCE12_TCS_Fraction33","LTQ_HeLaCE12_TCS_Fraction34","LTQ_HeLaCE12_TCS_Fraction35","LTQ_HeLaCE12_TCS_Fraction36","LTQ_HeLaCE12_TCS_Fraction37","LTQ_HeLaCE12_TCS_Fraction38","LTQ_HeLaCE12_TCS_Fraction39","LTQ_HeLaCE12_TCS_Fraction40","LTQ_HeLaCE12_TCS_Fraction41","LTQ_HeLaCE12_TCS_Fraction42","LTQ_HeLaCE12_TCS_Fraction43","LTQ_HeLaCE12_TCS_Fraction44","LTQ_HeLaCE12_TCS_Fraction45","LTQ_HeLaCE12_TCS_Fraction46","LTQ_HeLaCE12_TCS_Fraction47","LTQ_HeLaCE12_TCS_Fraction48","LTQ_HeLaCE12_TCS_Fraction49","LTQ_HeLaCE12_TCS_Fraction50","LTQ_HeLaCE12_TCS_Fraction51","LTQ_HeLaCE12_TCS_Fraction52","LTQ_HeLaCE12_TCS_Fraction53","LTQ_HeLaCE12_TCS_Fraction54","LTQ_HeLaCE12_TCS_Fraction55","LTQ_HeLaCE12_TCS_Fraction56","LTQ_HeLaCE12_TCS_Fraction57","LTQ_HeLaCE12_TCS_Fraction58","LTQ_HeLaCE12_TCS_Fraction59","LTQ_HeLaCE12_TCS_Fraction60","LTQ_HeLaCE12_TCS_Fraction61","LTQ_HeLaCE12_TCS_Fraction62","LTQ_HeLaCE12_TCS_Fraction63","LTQ_HeLaCE12_TCS_Fraction64","LTQ_HeLaCE12_TCS_Fraction65","LTQ_HeLaCE12_TCS_Fraction66","LTQ_HeLaCE12_TCS_Fraction67","LTQ_HeLaCE12_TCS_Fraction68","LTQ_HeLaCE12_TCS_Fraction69","LTQ_HeLaCE12_TCS_Fraction70","LTQ_HeLaCE12_TCS_Fraction71","LTQ_HeLaCE12_TCS_Fraction72","LTQ_HeLaCE12_TCS_Fraction73","LTQ_HeLaCE12_TCS_Fraction74","LTQ_HeLaCE12_TCS_Fraction75","LTQ_HeLaCE12_TCS_Fraction76","LTQ_HeLaCE12_TCS_Fraction77","LTQ_HeLaCE12_TCS_Fraction78","LTQ_HeLaCE12_TCS_Fraction79","LTQ_HeLaCE12_TCS_Fraction80","LTQ_HeLaCE12_TCS_Fraction81","LTQ_HeLaCE12_TCS_Fraction82","LTQ_HeLaCE12_TCS_Fraction83","LTQ_HeLaCE12_TCS_Fraction84","LTQ_HeLaCE12_TCS_Fraction85","LTQ_HeLaCE12_TCS_Fraction86","LTQ_HeLaCE12_TCS_Fraction87","LTQ_HeLaCE12_TCS_Fraction88","LTQ_HeLaCE12_TCS_Fraction89","LTQ_HeLaCE12_TCS_Fraction90","LTQ_HeLaCE12_TCS_Fraction91","LTQ_HeLaCE12_TCS_Fraction92","LTQ_HeLaCE12_TCS_Fraction93","LTQ_HeLaCE12_TCS_Fraction94","LTQ_HeLaCE12_TCS_Fraction95","LTQ_HeLaCE12_TCS_Fraction96","LTQ_HeLaCE12_TCS_Fraction97","LTQ_HeLaCE12_TCS_Fraction98","LTQ_HeLaCE12_TCS_Fraction99","LTQ_HeLaCE12_TCS_Fraction100","LTQ_HeLaCE12_TCS_Fraction101","LTQ_HeLaCE12_TCS_Fraction102","LTQ_HeLaCE12_TCS_Fraction103","LTQ_HeLaCE12_TCS_Fraction104","LTQ_HeLaCE12_TCS_Fraction105","LTQ_HeLaCE12_TCS_Fraction106","LTQ_HeLaCE12_TCS_Fraction107","LTQ_HeLaCE12_TCS_Fraction108","LTQ_HeLaCE12_TCS_Fraction109","LTQ_HeLaCE12_TCS_Fraction110","LTQ_HeLaCE12_TCS_Fraction111","LTQ_HeLaCE12_TCS_Fraction112","LTQ_HeLaCE12_TCS_Fraction113","LTQ_HeLaCE12_TCS_Fraction114","LTQ_HeLaCE12_TCS_Fraction115","LTQ_HeLaCE12_TCS_Fraction116","LTQ_HeLaCE12_TCS_Fraction117","LTQ_HeLaCE12_TCS_Fraction118","LTQ_HeLaCE12_TCS_Fraction119","LTQ_HeLaCE12_TCS_Fraction120","LTQ_HeLaCE12_TCS_Fraction121","LTQ_HeLaCE12_TCS_Fraction122","LTQ_HeLaCE12_TCS_Fraction123","LTQ_HeLaCE12_TCS_Fraction124","LTQ_HeLaCE12_TCS_Fraction125","LTQ_HeLaCE12_TCS_Fraction126","LTQ_HeLaCE12_TCS_Fraction127","LTQ_HeLaCE12_TCS_Fraction128","LTQ_HeLaCE12_TCS_Fraction129","LTQ_HeLaCE12_TCS_Fraction130","LTQ_HeLaCE12_TCS_Fraction131","LTQ_HeLaCE12_TCS_Fraction132","LTQ_HeLaCE12_TCS_Fraction133","LTQ_HeLaCE12_TCS_Fraction134","LTQ_HeLaCE12_TCS_Fraction135","LTQ_HeLaCE12_TCS_Fraction136","LTQ_HeLaCE12_TCS_Fraction137","LTQ_HeLaCE12_TCS_Fraction138","LTQ_HeLaCE12_TCS_Fraction139","LTQ_HeLaCE12_TCS_Fraction140","LTQ_HeLaCE12_TCS_Fraction141","LTQ_HeLaCE12_TCS_Fraction142","LTQ_HeLaCE12_TCS_Fraction143","LTQ_HeLaCE12_TCS_Fraction144","LTQ_HeLaCE12_TCS_Fraction145","LTQ_HeLaCE12_TCS_Fraction146","LTQ_HeLaCE12_TCS_Fraction147","LTQ_HeLaCE12_TCS_Fraction148","LTQ_HeLaCE12_TCS_Fraction149","LTQ_HeLaCE12_TCS_Fraction150","LTQ_HeLaCE12_TCS_Fraction151","LTQ_HeLaCE12_TCS_Fraction152","LTQ_HeLaCE12_TCS_Fraction153","LTQ_HeLaCE12_TCS_Fraction154","LTQ_HeLaCE12_TCS_Fraction155","LTQ_HeLaCE12_TCS_Fraction156","LTQ_HeLaCE12_TCS_Fraction157","LTQ_HeLaCE12_TCS_Fraction158","LTQ_HeLaCE12_TCS_Fraction159","LTQ_HeLaCE12_TCS_Fraction160","LTQ_HeLaCE12_TCS_Fraction161","LTQ_HeLaCE12_TCS_Fraction162","LTQ_HeLaCE12_TCS_Fraction163","LTQ_HeLaCE12_TCS_Fraction164","LTQ_HeLaCE12_TCS_Fraction165","LTQ_HeLaCE12_TCS_Fraction166","LTQ_HeLaCE12_TCS_Fraction167","LTQ_HeLaCE12_TCS_Fraction168","LTQ_HeLaCE12_TCS_Fraction169","LTQ_HeLaCE12_TCS_Fraction170","LTQ_HeLaCE12_TCS_Fraction171","LTQ_HeLaCE12_TCS_Fraction172","LTQ_HeLaCE12_TCS_Fraction173","LTQ_HeLaCE12_TCS_Fraction174","LTQ_HeLaCE12_TCS_Fraction175","LTQ_HeLaCE12_TCS_Fraction176","LTQ_HeLaCE12_TCS_Fraction177","LTQ_HeLaCE12_TCS_Fraction178","LTQ_HeLaCE12_TCS_Fraction179","LTQ_HeLaCE12_TCS_Fraction180","LTQ_HeLaCE12_TCS_Fraction181","LTQ_HeLaCE12_TCS_Fraction182","LTQ_HeLaCE12_TCS_Fraction183","LTQ_HeLaCE12_TCS_Fraction184","LTQ_HeLaCE12_TCS_Fraction185","LTQ_HeLaCE12_TCS_Fraction186","LTQ_HeLaCE12_TCS_Fraction187","LTQ_HeLaCE12_TCS_Fraction188","LTQ_HeLaCE12_TCS_Fraction189","LTQ_HeLaCE12_TCS_Fraction190","LTQ_HeLaCE12_TCS_Fraction191","LTQ_HeLaCE12_TCS_Fraction192","LTQ_HeLaCE12_TCS_Fraction193","LTQ_HeLaCE12_TCS_Fraction194","LTQ_HeLaCE12_TCS_Fraction195","LTQ_HeLaCE12_TCS_Fraction196","LTQ_HeLaCE12_TCS_Fraction197","LTQ_HeLaCE12_TCS_Fraction198","LTQ_HeLaCE12_TCS_Fraction199","LTQ_HeLaCE12_TCS_Fraction200","LTQ_HeLaCE12_TCS_Fraction201","LTQ_HeLaCE12_TCS_Fraction202","LTQ_HeLaCE12_TCS_Fraction203","LTQ_HeLaCE12_TCS_Fraction204","LTQ_HeLaCE12_TCS_Fraction205","LTQ_HeLaCE12_TCS_Fraction206","LTQ_HeLaCE12_TCS_Fraction207","LTQ_HeLaCE12_TCS_Fraction208","LTQ_HeLaCE12_TCS_Fraction209","LTQ_HeLaCE12_TCS_Fraction210","LTQ_HeLaCE12_TCS_Fraction211","LTQ_HeLaCE12_TCS_Fraction212","LTQ_HeLaCE12_TCS_Fraction213","LTQ_HeLaCE12_TCS_Fraction214","LTQ_HeLaCE12_TCS_Fraction215","LTQ_HeLaCE12_TCS_Fraction216","LTQ_HeLaCE12_TCS_Fraction217","LTQ_HeLaCE12_TCS_Fraction218","LTQ_HeLaCE12_TCS_Fraction219","LTQ_HeLaCE12_TCS_Fraction220","LTQ_HeLaCE12_TCS_Fraction221","LTQ_HeLaCE12_TCS_Fraction222","LTQ_HeLaCE12_TCS_Fraction223","LTQ_HeLaCE12_TCS_Fraction224","LTQ_HeLaCE12_TCS_Fraction225","LTQ_HeLaCE12_TCS_Fraction226","LTQ_HeLaCE12_TCS_Fraction227","LTQ_HeLaCE12_TCS_Fraction228","LTQ_HeLaCE12_TCS_Fraction229","LTQ_HeLaCE12_TCS_Fraction230","LTQ_HeLaCE12_TCS_Fraction231","LTQ_HeLaCE12_TCS_Fraction232","LTQ_HeLaCE12_TCS_Fraction233","LTQ_HeLaCE12_TCS_Fraction234","LTQ_HeLaCE12_TCS_Fraction235","LTQ_HeLaCE12_TCS_Fraction236","LTQ_HeLaCE12_TCS_Fraction237","LTQ_HeLaCE12_TCS_Fraction238","LTQ_HeLaCE12_TCS_Fraction239","LTQ_HeLaCE12_TCS_Fraction240","LTQ_HeLaCE12_TCS_Fraction241","LTQ_HeLaCE12_TCS_Fraction242","LTQ_HeLaCE12_TCS_Fraction243","LTQ_HeLaCE12_TCS_Fraction244","LTQ_HeLaCE12_TCS_Fraction245","LTQ_HeLaCE12_TCS_Fraction246","LTQ_HeLaCE12_TCS_Fraction247","LTQ_HeLaCE12_TCS_Fraction248","LTQ_HeLaCE12_TCS_Fraction249","LTQ_HeLaCE12_TCS_Fraction250","LTQ_HeLaCE12_TCS_Fraction251","LTQ_HeLaCE12_TCS_Fraction252","LTQ_HeLaCE12_TCS_Fraction253","LTQ_HeLaCE12_TCS_Fraction254","LTQ_HeLaCE12_TCS_Fraction255","LTQ_HeLaCE12_TCS_Fraction256","LTQ_HeLaCE12_TCS_Fraction257","LTQ_HeLaCE12_TCS_Fraction258","LTQ_HeLaCE12_TCS_Fraction259","LTQ_HeLaCE12_TCS_Fraction260","LTQ_HeLaCE12_TCS_Fraction261","LTQ_HeLaCE12_TCS_Fraction262","LTQ_HeLaCE12_TCS_Fraction263","LTQ_HeLaCE12_TCS_Fraction264","LTQ_HeLaCE12_TCS_Fraction265","LTQ_HeLaCE12_TCS_Fraction266","LTQ_HeLaCE12_TCS_Fraction267","LTQ_HeLaCE12_TCS_Fraction268","LTQ_HeLaCE12_TCS_Fraction269"
"Q86UK7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q969S3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2E3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHR6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O75312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,23,8,4,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O43264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q9C0D3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O43149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P30501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q66LE6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q7L8J4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q13541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,5,0,0,10,0,0,13,18,20,6,12,5,6,2,9,6,6,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q13542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,4,4,0,0,0,0,0,0,0,4,2,3,6,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N5Z0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
